Year,Rainfall,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13
01/07/65,7.569694,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
02/07/65,7.0278506,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
03/07/65,8.034479,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
04/07/65,8.205056,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
05/07/65,5.1581254,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
06/07/65,3.9306707,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
07/07/65,3.795071,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
08/07/65,5.820546,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
09/07/65,5.659645,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
10/07/65,5.4872656,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
11/07/65,3.673248,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
12/07/65,4.8979783,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
13/07/65,5.7341585,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
14/07/65,9.564571,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
15/07/65,12.183379,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
16/07/65,11.543879,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
17/07/65,10.299441,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
18/07/65,10.939324,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
19/07/65,13.461615,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
20/07/65,14.7546625,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
21/07/65,10.337141,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
22/07/65,5.6678104,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
23/07/65,5.3211803,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
24/07/65,7.9302454,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
25/07/65,11.246324,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
26/07/65,9.750033,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
27/07/65,10.830954,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
28/07/65,14.087667,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
29/07/65,13.706868,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
30/07/65,12.895492,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
31/07/65,10.192676,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
01/08/65,7.819718,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
02/08/65,8.408596,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
03/08/65,5.888215,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
04/08/65,4.454637,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
05/08/65,4.0704827,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
06/08/65,4.4965835,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
07/08/65,3.9905074,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
08/08/65,3.7523541,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
09/08/65,4.702059,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
10/08/65,6.6527658,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
11/08/65,6.0447783,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
12/08/65,6.0996084,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
13/08/65,5.091905,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
14/08/65,3.773903,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
15/08/65,4.8922367,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
16/08/65,5.9360266,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
17/08/65,5.834761,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
18/08/65,5.455722,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
19/08/65,4.267733,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
20/08/65,5.7940917,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
21/08/65,8.8739,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
22/08/65,7.85329,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
23/08/65,7.3976707,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
24/08/65,10.930796,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
25/08/65,12.329467,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
26/08/65,11.061935,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
27/08/65,9.558808,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
28/08/65,8.221233,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
29/08/65,4.947271,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
30/08/65,4.379287,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
31/08/65,4.723996,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
01/09/65,7.2888913,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
02/09/65,6.922657,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
03/09/65,6.0484614,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
04/09/65,3.8503578,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
05/09/65,3.8924222,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
06/09/65,6.392345,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
07/09/65,5.380732,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
08/09/65,6.65216,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
09/09/65,7.09939,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
10/09/65,6.4683514,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
11/09/65,3.1482074,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
12/09/65,2.8464034,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
13/09/65,3.0006356,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
14/09/65,1.9463127,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
15/09/65,1.9612092,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
16/09/65,1.9991847,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
17/09/65,2.452509,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
18/09/65,4.40999,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
19/09/65,6.13947,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
20/09/65,7.1037097,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
21/09/65,5.7409754,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
22/09/65,5.554629,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
23/09/65,5.262057,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
24/09/65,4.5702763,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
25/09/65,3.3732622,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
26/09/65,2.8982873,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
27/09/65,2.7582335,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
28/09/65,1.2301583,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
29/09/65,1.5611137,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
30/09/65,1.1698735,-0.74,-0.88,-0.65,-0.76,-0.93,-1.0,-1.1,-1.07,-0.57,-0.36,-0.34,-0.09,0.19
01/06/66,1.7186649,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
02/06/66,3.1143575,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
03/06/66,3.685716,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
04/06/66,3.9555063,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
05/06/66,3.5201378,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
06/06/66,4.259154,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
07/06/66,4.5484943,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
08/06/66,3.7014205,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
09/06/66,4.989866,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
10/06/66,5.408542,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
11/06/66,4.693786,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
12/06/66,3.904711,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
13/06/66,5.291877,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
14/06/66,6.959232,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
15/06/66,4.5978737,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
16/06/66,4.7376184,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
17/06/66,4.6368556,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
18/06/66,5.876076,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
19/06/66,8.527494,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
20/06/66,7.167783,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
21/06/66,6.633614,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
22/06/66,6.93066,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
23/06/66,7.350868,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
24/06/66,8.578856,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
25/06/66,7.038367,0.19,0.45,0.81,1.25,1.26,1.61,1.54,1.45,1.13,0.83,0.83,0.54,-0.06
